,0,1,2
27,ARNZ70R1187B9A4824,ARUM60L1187B9A7E1F,0.8891238271441787
28,ARNZ70R1187B9A4824,AR6681Y1187FB39B02,0.8755972288580984
29,ARNZ70R1187B9A4824,AR5FP401187FB523C9,0.7913476816409071
30,ARNZ70R1187B9A4824,ARSC6WR1187FB40B18,0.9548763934021637
31,ARNZ70R1187B9A4824,AR65K7A1187FB4DAA4,0.8366223759729537
32,ARNZ70R1187B9A4824,ARYVO9V1187B9B1FC6,0.7979334765194172
33,ARNZ70R1187B9A4824,ARCNOK81187B98CA3F,0.9197570332480819
34,ARNZ70R1187B9A4824,ARP061U1187FB4D572,0.810045131596586
35,ARNZ70R1187B9A4824,ARML8X41187B990644,0.6496369521476686
36,ARNZ70R1187B9A4824,ARCJT7I1187B99F56F,0.9813664596273292
37,ARNZ70R1187B9A4824,AR6XPWV1187B9ADAEB,0.6558778277964556
38,ARNZ70R1187B9A4824,ARK9TRQ1187B99C095,0.7983000980712651
39,ARNZ70R1187B9A4824,ARKETDZ1187B9B2566,0.9937888198757764
40,ARNZ70R1187B9A4824,AR6FIPL1187FB4D5AA,0.6693351736829996
41,ARNZ70R1187B9A4824,ARWT91C1187B9ACEAA,0.7429679154963009
42,ARNZ70R1187B9A4824,ARTH9041187FB43E1F,0.9315605590062112
43,ARNZ70R1187B9A4824,ARD0FN11187B9B25CD,0.8745079170676231
44,ARNZ70R1187B9A4824,ARDK87R1187B98D51C,0.742044911610129
45,ARNZ70R1187B9A4824,ARH861H1187B9B799E,0.8486219919473142
46,ARNZ70R1187B9A4824,ARMZ4K51187B9A09C6,0.9596273291925466
47,ARNZ70R1187B9A4824,ARMWCRO1187B9B1705,0.7951755019500216
48,ARNZ70R1187B9A4824,ARIPLUN1187B99B9F9,0.8158212560386473
49,ARNZ70R1187B9A4824,ARNHHIV1187FB4EA23,0.8253105590062112
50,ARNZ70R1187B9A4824,AROQSCE1187B99F0FC,0.8772552499260574
51,ARNZ70R1187B9A4824,AR40GSU1187FB3AA01,0.77348492823806
52,ARNZ70R1187B9A4824,ARFFDZU1187FB50682,0.9813664596273292
53,ARNZ70R1187B9A4824,ARYGKAY1187FB4A56B,0.9629246223449122
54,ARNZ70R1187B9A4824,ARUJ5A41187FB3F5F1,0.7099060359929925
55,ARNZ70R1187B9A4824,ARRZUPG11F43A69EF7,0.8395283385093167
56,ARNZ70R1187B9A4824,ARNDL191187FB51583,0.8662409238036918
57,ARNZ70R1187B9A4824,ARASYMJ1187B9ACAF2,0.7098078867542972
58,ARNZ70R1187B9A4824,ARJ6VQ21187B98BC8A,0.9624164259999208
59,ARNZ70R1187B9A4824,AR60ODO1187FB4D9AB,0.8986738291086117
60,ARNZ70R1187B9A4824,ARRDIHY1187FB3C1B3,0.9714007601742839
61,ARNZ70R1187B9A4824,ARULZ741187B9AD2EF,0.8133055685204467
62,ARNZ70R1187B9A4824,ARFWL8S1187B9B4B44,0.89561509224066
63,ARNZ70R1187B9A4824,AR2UWUD1187B9B3B01,0.9210662525879917
64,ARNZ70R1187B9A4824,AR9L6R11187B9AA3F2,0.7783059786946112
65,ARNZ70R1187B9A4824,ARYJSY01187B9B7C65,0.7971288717041668
66,ARNZ70R1187B9A4824,ARTASUV1187B9A2B67,0.9875776397515528
67,ARNZ70R1187B9A4824,ARXPPEY1187FB51DF4,0.9072923855532551
68,ARNZ70R1187B9A4824,AR12F2S1187FB56EEF,0.578416149068323
69,ARNZ70R1187B9A4824,ARXGOFQ1187FB4E311,0.8949314873642786
70,ARNZ70R1187B9A4824,AR4ZNBW1187FB554B8,0.9440993788819876
71,ARNZ70R1187B9A4824,AR6PJ8R1187FB5AD70,0.8836246328662911
72,ARNZ70R1187B9A4824,ARR3ONV1187B9A2F59,0.6798654244306418
73,ARNZ70R1187B9A4824,ARN5NHX1187FB4F755,0.6699387568952785
74,ARNZ70R1187B9A4824,AR9AWNF1187B9AB0B4,0.8797040555352575
75,ARNZ70R1187B9A4824,AR4VT3E1187FB570BB,0.7672492657325821
76,ARNZ70R1187B9A4824,ARZVTZN1187FB579D4,0.8674948240165632
77,ARNZ70R1187B9A4824,ARIJE1A1187B9A458D,0.9760479041916168
78,ARNZ70R1187B9A4824,ARDEBMB1187B9B7CBA,0.7130686587208326
79,ARNZ70R1187B9A4824,ARPAB1I1187B9AD8E4,0.7910784867306606
80,ARNZ70R1187B9A4824,AR426001187FB3F2A1,0.9226210231852449
81,ARNZ70R1187B9A4824,ARUGAPO1187B9B21DB,0.8475908149821193
82,ARNZ70R1187B9A4824,ARXFMP01187FB40768,0.857186908065724
83,ARNZ70R1187B9A4824,AR212SC1187FB4A4F9,0.8689114089571756
84,ARNZ70R1187B9A4824,AR6Q4T91187B995616,0.9529573687182383
85,ARNZ70R1187B9A4824,ARR6LWJ1187FB44C8B,0.6451759834368531
86,ARNZ70R1187B9A4824,ARKSZW81187B9B695D,0.8796583850931676
87,ARNZ70R1187B9A4824,ARBFQ7L1187B9ACD48,0.8261351052048727
88,ARNZ70R1187B9A4824,ARJIE2Y1187B994AB7,0.8945062352544658
89,ARNZ70R1187B9A4824,ARUGU0E1187B9B30F6,0.8381097671715521
90,ARNZ70R1187B9A4824,AR56P361187B9AC4DB,0.6731214224820362
91,ARNZ70R1187B9A4824,ARG8DXO1187B9AF743,0.7836277173913043
92,ARNZ70R1187B9A4824,ARFAN5B1187FB3A6BB,0.8248209835027891
93,ARNZ70R1187B9A4824,ARDCFNZ1187FB3DDB0,0.8272457587837212
94,ARNZ70R1187B9A4824,AR1CB5G1187B9AFB8E,0.7497558498378842
95,ARNZ70R1187B9A4824,ARLIBVA1187B99074B,0.6648920437740313
96,ARNZ70R1187B9A4824,AR4KS8C1187FB4CF3D,0.8006211180124223
97,ARNZ70R1187B9A4824,AR7AE0W1187B98E40E,0.9259873879853966
98,ARNZ70R1187B9A4824,AR7BGWD1187FB59CCB,0.8640058277739437
99,ARNZ70R1187B9A4824,ARIOZCU1187FB3A3DC,0.953416149068323
100,ARNZ70R1187B9A4824,AR949HL1187B98FAB5,0.9937888198757764
101,ARNZ70R1187B9A4824,ARJDHQE11F4C83D7DE,0.9874995116996758
102,ARNZ70R1187B9A4824,AR6CLFP1187B9ACB94,0.8803045481867361
103,ARNZ70R1187B9A4824,ARMBTFC1187FB56343,0.8035008469791078
104,ARNZ70R1187B9A4824,AR1ABAO1187FB531E1,0.6617424878294444
105,ARNZ70R1187B9A4824,ARA60941187B9AD4A3,0.7976799415418341
106,ARNZ70R1187B9A4824,ARWA6NT1187FB3F15C,0.6379715194667473
107,ARNZ70R1187B9A4824,AR2KSTE1187FB57A36,0.732919254658385
108,ARNZ70R1187B9A4824,ARAIABB1187B9AC6E2,0.7525879917184265
109,ARNZ70R1187B9A4824,ARWX5TK1187FB4CDBE,0.698853320592451
110,ARNZ70R1187B9A4824,ARNLO5S1187B9B80CC,0.6762422360248447
111,ARNZ70R1187B9A4824,ARO4NIA1187B9B8289,0.9802783696785601
112,ARNZ70R1187B9A4824,ARLHO5Z1187FB4C861,0.8737276836525641
113,ARNZ70R1187B9A4824,ARO4WQR1187B9B9825,0.8336699310292268
114,ARNZ70R1187B9A4824,AROTVAL1271F5743BC,0.6754897276636407
115,ARNZ70R1187B9A4824,ARISHTQ1187FB3E6F0,0.8515050167224081
116,ARNZ70R1187B9A4824,ARXRNDO1187FB42BE5,0.7226535541752932
117,ARNZ70R1187B9A4824,ARBEOHF1187B9B044D,0.81055900621118
118,ARNZ70R1187B9A4824,AR10V391187B9956D5,0.8756836933345694
119,ARNZ70R1187B9A4824,ARZC45S1187FB3F374,0.6948592573014403
120,ARNZ70R1187B9A4824,ARWZ9W91187B9B2B29,0.7734122971736723
121,ARNZ70R1187B9A4824,ARKC83D1187B9AB367,0.8732238577384498
122,ARNZ70R1187B9A4824,ARJ7SQ31187B9AF432,0.7481648785996611
123,ARNZ70R1187B9A4824,ARFCUN31187B9AD578,0.6846323382087758
124,ARNZ70R1187B9A4824,AR039B11187B9B30D0,0.9608695652173913
125,ARNZ70R1187B9A4824,ARAPH9U1187B9B34F0,0.801528905876732
126,ARNZ70R1187B9A4824,ARVZDOM1187B9B49C9,0.8185315657736164
127,ARNZ70R1187B9A4824,AR7RTGF1187FB38793,0.9532574692841275
128,ARNZ70R1187B9A4824,ARM0RY81187B9AF248,0.9367848970251716
129,ARNZ70R1187B9A4824,ARF0W6Z1187B9AC325,0.8913043478260869
130,ARNZ70R1187B9A4824,ARYECDK1187FB45587,0.6761499370195021
131,ARNZ70R1187B9A4824,ARIFGKC1187B9B04D5,0.9366937410415671
132,ARJGQDS1187B99DDEA,ARAZCWP129462A97F1,0.94032006245121
133,ARJGQDS1187B99DDEA,ARE8GLF1187FB52532,0.9853944562899787
134,ARJGQDS1187B99DDEA,ARN69L01187B99DFFA,0.6285714285714287
135,ARJGQDS1187B99DDEA,ARH6W4X1187B99274F,0.9796901893287435
136,ARJGQDS1187B99DDEA,ARKBTPV1187FB38A79,0.8789430222956235
137,ARJGQDS1187B99DDEA,ARMEW4Q1187FB57238,0.9551212938005391
138,ARJGQDS1187B99DDEA,ARO5T1P1187B9AC680,0.9487206823027718
139,ARJGQDS1187B99DDEA,ARVT7941187B9AEB48,1.0
140,ARJGQDS1187B99DDEA,AR03BDP1187FB5B324,0.9932432432432432
141,ARJGQDS1187B99DDEA,ARUFTTR1187FB3A4B0,0.9857142857142858
142,ARJGQDS1187B99DDEA,ARW2AMZ1187FB381AC,0.9571428571428572
143,ARJGQDS1187B99DDEA,AR91C8S1187B990901,0.9887640449438202
144,ARJGQDS1187B99DDEA,ARB054P1187B9AD32E,1.0
145,ARJGQDS1187B99DDEA,AR57Z841187B9B7D7D,0.94
146,ARJGQDS1187B99DDEA,AR6LKUT1187FB57287,0.9715298885511652
147,ARJGQDS1187B99DDEA,AR1RMYB1187FB5A59E,0.9857142857142858
148,ARJGQDS1187B99DDEA,AR5KAA01187FB5AEB7,0.9307286673058486
149,ARJGQDS1187B99DDEA,ARSF0K11187B9AF319,0.927475898334794
150,ARJGQDS1187B99DDEA,ARLLANI1187FB5116F,0.9852941176470589
151,ARJGQDS1187B99DDEA,ARMM6WZ1187FB4958D,0.9057591623036649
152,ARJGQDS1187B99DDEA,AR8L6W21187B9AD317,0.936734693877551
153,ARJGQDS1187B99DDEA,ARE2G8K1187FB53219,1.0
154,ARJGQDS1187B99DDEA,ARJA1841187FB3A029,0.9520408163265306
155,ARJGQDS1187B99DDEA,ARAPI451187B9B6E6F,0.9566252587991718
156,ARJGQDS1187B99DDEA,AR20CFC1187B98A25D,0.6601549053356283
157,ARJGQDS1187B99DDEA,ARVHQNN1187B9B9FA3,0.9578921078921079
158,ARJGQDS1187B99DDEA,ARUM60L1187B9A7E1F,0.9076494427558257
159,ARJGQDS1187B99DDEA,AR6681Y1187FB39B02,0.9280219780219781
160,ARJGQDS1187B99DDEA,AR5FP401187FB523C9,0.9767441860465116
161,ARJGQDS1187B99DDEA,ARSC6WR1187FB40B18,0.5906811731315044
162,ARJGQDS1187B99DDEA,AR65K7A1187FB4DAA4,0.9746835443037974
163,ARJGQDS1187B99DDEA,ARYVO9V1187B9B1FC6,0.9928571428571429
164,ARJGQDS1187B99DDEA,ARCNOK81187B98CA3F,0.9783613445378151
165,ARJGQDS1187B99DDEA,ARP061U1187FB4D572,0.971377183967112
166,ARJGQDS1187B99DDEA,ARML8X41187B990644,0.9929577464788732
167,ARJGQDS1187B99DDEA,ARCJT7I1187B99F56F,0.7393309222423146
168,ARJGQDS1187B99DDEA,AR6XPWV1187B9ADAEB,1.0
169,ARJGQDS1187B99DDEA,ARK9TRQ1187B99C095,0.956390977443609
170,ARJGQDS1187B99DDEA,ARKETDZ1187B9B2566,0.5774436090225565
171,ARJGQDS1187B99DDEA,AR6FIPL1187FB4D5AA,0.9783068783068783
172,ARJGQDS1187B99DDEA,ARWT91C1187B9ACEAA,0.9411282984531392
173,ARJGQDS1187B99DDEA,ARTH9041187FB43E1F,0.9803571428571428
174,ARJGQDS1187B99DDEA,ARD0FN11187B9B25CD,0.7662977867203219
175,ARJGQDS1187B99DDEA,ARDK87R1187B98D51C,0.9708791208791209
176,ARJGQDS1187B99DDEA,ARH861H1187B9B799E,0.8709260588657574
177,ARJGQDS1187B99DDEA,ARMZ4K51187B9A09C6,0.9496894409937888
178,ARJGQDS1187B99DDEA,ARMWCRO1187B9B1705,0.9851052048726467
179,ARJGQDS1187B99DDEA,ARIPLUN1187B99B9F9,1.0
180,ARJGQDS1187B99DDEA,ARNHHIV1187FB4EA23,1.0
181,ARJGQDS1187B99DDEA,AROQSCE1187B99F0FC,0.9384353741496598
182,ARJGQDS1187B99DDEA,AR40GSU1187FB3AA01,0.9533091202582729
183,ARJGQDS1187B99DDEA,ARFFDZU1187FB50682,0.9069373072970195
184,ARJGQDS1187B99DDEA,ARYGKAY1187FB4A56B,0.5907407407407407
185,ARJGQDS1187B99DDEA,ARUJ5A41187FB3F5F1,0.9807692307692307
186,ARJGQDS1187B99DDEA,ARRZUPG11F43A69EF7,0.9785714285714285
187,ARJGQDS1187B99DDEA,ARNDL191187FB51583,0.9435613682092555
188,ARJGQDS1187B99DDEA,ARASYMJ1187B9ACAF2,1.0
189,ARJGQDS1187B99DDEA,ARJ6VQ21187B98BC8A,0.7955868971792539
190,ARJGQDS1187B99DDEA,AR60ODO1187FB4D9AB,0.8239382239382239
191,ARJGQDS1187B99DDEA,ARRDIHY1187FB3C1B3,0.6643923240938168
192,ARJGQDS1187B99DDEA,ARULZ741187B9AD2EF,0.8687448389760528
193,ARJGQDS1187B99DDEA,ARFWL8S1187B9B4B44,0.9276119402985075
194,ARJGQDS1187B99DDEA,AR2UWUD1187B9B3B01,0.8390873015873016
195,ARJGQDS1187B99DDEA,AR9L6R11187B9AA3F2,0.994413407821229
196,ARJGQDS1187B99DDEA,ARYJSY01187B9B7C65,0.9398770104068117
197,ARJGQDS1187B99DDEA,ARTASUV1187B9A2B67,0.6292947558770344
198,ARJGQDS1187B99DDEA,ARXPPEY1187FB51DF4,0.9788359788359788
199,ARJGQDS1187B99DDEA,AR12F2S1187FB56EEF,0.9940476190476191
200,ARJGQDS1187B99DDEA,ARXGOFQ1187FB4E311,0.9699563794983642
201,ARJGQDS1187B99DDEA,AR4ZNBW1187FB554B8,0.7428571428571429
202,ARJGQDS1187B99DDEA,AR6PJ8R1187FB5AD70,0.9785714285714285
203,ARJGQDS1187B99DDEA,ARR3ONV1187B9A2F59,0.9702380952380952
204,ARJGQDS1187B99DDEA,ARN5NHX1187FB4F755,0.9440559440559441
205,ARJGQDS1187B99DDEA,AR9AWNF1187B9AB0B4,0.9928571428571429
206,ARJGQDS1187B99DDEA,AR4VT3E1187FB570BB,0.9785714285714285
207,ARJGQDS1187B99DDEA,ARZVTZN1187FB579D4,0.9135610766045549
208,ARJGQDS1187B99DDEA,ARIJE1A1187B9A458D,0.5630025662959797
209,ARJGQDS1187B99DDEA,ARDEBMB1187B9B7CBA,0.9864864864864865
210,ARJGQDS1187B99DDEA,ARPAB1I1187B9AD8E4,0.9487012987012987
211,ARJGQDS1187B99DDEA,AR426001187FB3F2A1,0.8726826608505998
212,ARJGQDS1187B99DDEA,ARUGAPO1187B9B21DB,0.8662337662337662
213,ARJGQDS1187B99DDEA,ARXFMP01187FB40768,0.9360688956433637
214,ARJGQDS1187B99DDEA,AR212SC1187FB4A4F9,1.0
215,ARJGQDS1187B99DDEA,AR6Q4T91187B995616,0.787987012987013
216,ARJGQDS1187B99DDEA,ARR6LWJ1187FB44C8B,0.9728571428571429
217,ARJGQDS1187B99DDEA,ARKSZW81187B9B695D,0.9714285714285714
218,ARJGQDS1187B99DDEA,ARBFQ7L1187B9ACD48,0.9618493909191583
219,ARJGQDS1187B99DDEA,ARJIE2Y1187B994AB7,0.7743078626799557
220,ARJGQDS1187B99DDEA,ARUGU0E1187B9B30F6,0.879156223893066
221,ARJGQDS1187B99DDEA,AR56P361187B9AC4DB,0.9863211951447246
222,ARJGQDS1187B99DDEA,ARG8DXO1187B9AF743,0.9928571428571429
223,ARJGQDS1187B99DDEA,ARFAN5B1187FB3A6BB,0.9268425841674249
224,ARJGQDS1187B99DDEA,ARDCFNZ1187FB3DDB0,0.9928571428571429
225,ARJGQDS1187B99DDEA,AR1CB5G1187B9AFB8E,0.9668463611859839
226,ARJGQDS1187B99DDEA,ARLIBVA1187B99074B,0.9795918367346939
227,ARJGQDS1187B99DDEA,AR4KS8C1187FB4CF3D,0.9214285714285715
228,ARJGQDS1187B99DDEA,AR7AE0W1187B98E40E,0.9714285714285714
229,ARJGQDS1187B99DDEA,AR7BGWD1187FB59CCB,0.9220458553791887
230,ARJGQDS1187B99DDEA,ARIOZCU1187FB3A3DC,0.8563146997929607
231,ARJGQDS1187B99DDEA,AR949HL1187B98FAB5,0.6607142857142858
232,ARJGQDS1187B99DDEA,ARJDHQE11F4C83D7DE,0.6155884995507638
233,ARJGQDS1187B99DDEA,AR6CLFP1187B9ACB94,0.8688940092165899
234,ARJGQDS1187B99DDEA,ARMBTFC1187FB56343,1.0
235,ARJGQDS1187B99DDEA,AR1ABAO1187FB531E1,0.9861003861003861
236,ARJGQDS1187B99DDEA,ARA60941187B9AD4A3,1.0
237,ARJGQDS1187B99DDEA,ARWA6NT1187FB3F15C,0.975609756097561
238,ARJGQDS1187B99DDEA,AR2KSTE1187FB57A36,0.9804347826086957
239,ARJGQDS1187B99DDEA,ARAIABB1187B9AC6E2,0.9714285714285714
240,ARJGQDS1187B99DDEA,ARWX5TK1187FB4CDBE,0.9708791208791209
241,ARJGQDS1187B99DDEA,ARNLO5S1187B9B80CC,0.9779017857142858
242,ARJGQDS1187B99DDEA,ARO4NIA1187B9B8289,0.7408237747653806
243,ARJGQDS1187B99DDEA,ARLHO5Z1187FB4C861,0.9842931937172775
244,ARJGQDS1187B99DDEA,ARO4WQR1187B9B9825,0.9437773882559158
245,ARJGQDS1187B99DDEA,AROTVAL1271F5743BC,0.9708791208791209
246,ARJGQDS1187B99DDEA,ARISHTQ1187FB3E6F0,0.9401098901098901
247,ARJGQDS1187B99DDEA,ARXRNDO1187FB42BE5,0.9861111111111112
248,ARJGQDS1187B99DDEA,ARBEOHF1187B9B044D,0.9857142857142858
249,ARJGQDS1187B99DDEA,AR10V391187B9956D5,1.0
250,ARJGQDS1187B99DDEA,ARZC45S1187FB3F374,0.9929078014184397
251,ARJGQDS1187B99DDEA,ARWZ9W91187B9B2B29,0.9696013289036545
252,ARJGQDS1187B99DDEA,ARKC83D1187B9AB367,0.9449119373776909
253,ARJGQDS1187B99DDEA,ARJ7SQ31187B9AF432,0.9733766233766233
254,ARJGQDS1187B99DDEA,ARFCUN31187B9AD578,0.9857142857142858
255,ARJGQDS1187B99DDEA,AR039B11187B9B30D0,0.8928571428571428
256,ARJGQDS1187B99DDEA,ARAPH9U1187B9B34F0,0.9703296703296703
257,ARJGQDS1187B99DDEA,ARVZDOM1187B9B49C9,0.9126865671641791
258,ARJGQDS1187B99DDEA,AR7RTGF1187FB38793,0.7262252346193951
259,ARJGQDS1187B99DDEA,ARM0RY81187B9AF248,0.9033834586466165
260,ARJGQDS1187B99DDEA,ARF0W6Z1187B9AC325,0.9785714285714285
261,ARJGQDS1187B99DDEA,ARYECDK1187FB45587,0.986013986013986
262,ARJGQDS1187B99DDEA,ARIFGKC1187B9B04D5,0.6675824175824177
263,ARAZCWP129462A97F1,ARE8GLF1187FB52532,0.8827175597422723
264,ARAZCWP129462A97F1,ARN69L01187B99DFFA,0.945784543325527
265,ARAZCWP129462A97F1,ARH6W4X1187B99274F,0.8982816511949436
266,ARAZCWP129462A97F1,ARKBTPV1187FB38A79,0.9280141507944029
267,ARAZCWP129462A97F1,ARMEW4Q1187FB57238,0.8835962470357769
268,ARAZCWP129462A97F1,ARO5T1P1187B9AC680,0.9080417584210098
269,ARAZCWP129462A97F1,ARVT7941187B9AEB48,0.8155224125888492
270,ARAZCWP129462A97F1,AR03BDP1187FB5B324,0.8668586619406291
271,ARAZCWP129462A97F1,ARUFTTR1187FB3A4B0,0.8766222677595628
272,ARAZCWP129462A97F1,ARW2AMZ1187FB381AC,0.8561847988077496
273,ARAZCWP129462A97F1,AR91C8S1187B990901,0.9119543193958372
274,ARAZCWP129462A97F1,ARB054P1187B9AD32E,0.900179654165731
275,ARAZCWP129462A97F1,AR57Z841187B9B7D7D,0.5783606557377049
276,ARAZCWP129462A97F1,AR6LKUT1187FB57287,0.8722241599813975
277,ARAZCWP129462A97F1,AR1RMYB1187FB5A59E,0.9475885008315514
278,ARAZCWP129462A97F1,AR5KAA01187FB5AEB7,0.8983753254850185
279,ARAZCWP129462A97F1,ARSF0K11187B9AF319,0.8798819940326528
280,ARAZCWP129462A97F1,ARLLANI1187FB5116F,0.9653246544519447
281,ARAZCWP129462A97F1,ARMM6WZ1187FB4958D,0.9196349383457786
282,ARAZCWP129462A97F1,AR8L6W21187B9AD317,0.8411397345823575
283,ARAZCWP129462A97F1,ARE2G8K1187FB53219,0.9305089209296201
284,ARAZCWP129462A97F1,ARJA1841187FB3A029,0.889483662317386
285,ARAZCWP129462A97F1,ARAPI451187B9B6E6F,0.970895699691138
286,ARAZCWP129462A97F1,AR20CFC1187B98A25D,0.8928171703206267
287,ARAZCWP129462A97F1,ARVHQNN1187B9B9FA3,0.8682028354159501
288,ARAZCWP129462A97F1,ARUM60L1187B9A7E1F,0.8503662364841297
289,ARAZCWP129462A97F1,AR6681Y1187FB39B02,0.8238493064312736
290,ARAZCWP129462A97F1,AR5FP401187FB523C9,0.8612911424577455
291,ARAZCWP129462A97F1,ARSC6WR1187FB40B18,0.8900589874425505
292,ARAZCWP129462A97F1,AR65K7A1187FB4DAA4,0.8357543058725876
293,ARAZCWP129462A97F1,ARYVO9V1187B9B1FC6,0.868137480210408
294,ARAZCWP129462A97F1,ARCNOK81187B98CA3F,0.6965605914496946
295,ARAZCWP129462A97F1,ARP061U1187FB4D572,0.8567441129063962
296,ARAZCWP129462A97F1,ARML8X41187B990644,0.9140306318787039
297,ARAZCWP129462A97F1,ARCJT7I1187B99F56F,0.9663484817043647
298,ARAZCWP129462A97F1,AR6XPWV1187B9ADAEB,0.923296736351331
299,ARAZCWP129462A97F1,ARK9TRQ1187B99C095,0.9098155224125888
300,ARAZCWP129462A97F1,ARKETDZ1187B9B2566,0.941246559020502
301,ARAZCWP129462A97F1,AR6FIPL1187FB4D5AA,0.8887674559805707
302,ARAZCWP129462A97F1,ARWT91C1187B9ACEAA,0.8688872646270579
303,ARAZCWP129462A97F1,ARTH9041187FB43E1F,0.7602459016393442
304,ARAZCWP129462A97F1,ARD0FN11187B9B25CD,0.90310167013007
305,ARAZCWP129462A97F1,ARDK87R1187B98D51C,0.8840269020596889
306,ARAZCWP129462A97F1,ARH861H1187B9B799E,0.8603674108246149
307,ARAZCWP129462A97F1,ARMZ4K51187B9A09C6,0.9236160608220481
308,ARAZCWP129462A97F1,ARMWCRO1187B9B1705,0.8218325073071546
309,ARAZCWP129462A97F1,ARIPLUN1187B99B9F9,0.8768214936247722
310,ARAZCWP129462A97F1,ARNHHIV1187FB4EA23,0.9195696721311475
311,ARAZCWP129462A97F1,AROQSCE1187B99F0FC,0.9304115088658415
312,ARAZCWP129462A97F1,AR40GSU1187FB3AA01,0.8903399092340465
313,ARAZCWP129462A97F1,ARFFDZU1187FB50682,0.9602940598340999
314,ARAZCWP129462A97F1,ARYGKAY1187FB4A56B,0.922788909127707
315,ARAZCWP129462A97F1,ARUJ5A41187FB3F5F1,0.905212274064733
316,ARAZCWP129462A97F1,ARRZUPG11F43A69EF7,0.8547643442622951
317,ARAZCWP129462A97F1,ARNDL191187FB51583,0.9140306318787039
318,ARAZCWP129462A97F1,ARASYMJ1187B9ACAF2,0.9703901385182361
319,ARAZCWP129462A97F1,ARJ6VQ21187B98BC8A,0.9481048344993213
320,ARAZCWP129462A97F1,AR60ODO1187FB4D9AB,0.8971200708905627
321,ARAZCWP129462A97F1,ARRDIHY1187FB3C1B3,0.9488214664383003
322,ARAZCWP129462A97F1,ARULZ741187B9AD2EF,0.811048990808301
323,ARAZCWP129462A97F1,ARFWL8S1187B9B4B44,0.9031074137509175
324,ARAZCWP129462A97F1,AR2UWUD1187B9B3B01,0.8709016393442623
325,ARAZCWP129462A97F1,AR9L6R11187B9AA3F2,0.9449888573434686
326,ARAZCWP129462A97F1,ARYJSY01187B9B7C65,0.8927007563420547
327,ARAZCWP129462A97F1,ARTASUV1187B9A2B67,0.9111157224873764
328,ARAZCWP129462A97F1,ARXPPEY1187FB51DF4,0.8612195333506809
329,ARAZCWP129462A97F1,AR12F2S1187FB56EEF,0.906128024980484
330,ARAZCWP129462A97F1,ARXGOFQ1187FB4E311,0.7281525049013473
331,ARAZCWP129462A97F1,AR4ZNBW1187FB554B8,0.8949258391881343
332,ARAZCWP129462A97F1,AR6PJ8R1187FB5AD70,0.8327614690557885
333,ARAZCWP129462A97F1,ARR3ONV1187B9A2F59,0.9151639344262295
334,ARAZCWP129462A97F1,ARN5NHX1187FB4F755,0.9438266651381405
335,ARAZCWP129462A97F1,AR9AWNF1187B9AB0B4,0.9361137897782064
336,ARAZCWP129462A97F1,AR4VT3E1187FB570BB,0.8902020587113991
337,ARAZCWP129462A97F1,ARZVTZN1187FB579D4,0.9435732953195534
338,ARAZCWP129462A97F1,ARIJE1A1187B9A458D,0.9208795523706685
339,ARAZCWP129462A97F1,ARDEBMB1187B9B7CBA,0.8935903116230985
